id,MEDIA_ID,MEDIA_NAME,CNT,TIME,TIMETICK(f=3328124),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME
33,0,Original_PO_Instructions,25,0.40454,4.33E+12,0.55305,0.08991,0,0.40454,1,1,0.50265,0.2324,1,0.99922,0.13086,0,,0.2956,0.41848,19.45116,1.0092,1,0.53596,0.41497,21.92689,1.00198,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
33,0,Original_PO_Instructions,44,0.71216,4.33E+12,0.44941,0.17894,0.46936,0.2428,2,1,0.10451,0.17431,1,0.99922,0.11816,0,,0.28567,0.41788,18.53002,1.01618,1,0.52558,0.4147,21.40765,1.00896,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,160.9653,214.49783,0
33,0,Original_PO_Instructions,73,1.18115,4.33E+12,0.12595,0.19079,0.77661,0.40454,3,1,0.24528,0.12785,1,0.99922,0.11816,0,,0.28334,0.4177,17.71646,1.0092,1,0.52391,0.41434,20.61291,1.00198,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,414.2066,181.67874,0
33,0,Original_PO_Instructions,101,1.63428,4.33E+12,0.3786,0.15695,1.3429,0.29138,4,1,0.4817,0.15971,1,0.99922,0.11816,0,,0.28778,0.41858,19.31085,1.00402,1,0.52746,0.41376,20.80066,1.01936,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,325.24326,6.11603,0
33,0,Original_PO_Instructions,111,1.79565,4.33E+12,0.47449,0.16861,1.65015,0.14551,5,1,0.47689,0.252,0,0.99922,0.11816,0,,0.28802,0.41923,11.60863,1.02658,0,0.52856,0.41384,20.26413,1.0347,0,182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,123.31854,354.44385,0
33,0,Original_PO_Instructions,153,2.47522,4.33E+12,0.57914,0.12113,2.05432,0.4209,6,1,0.47423,0.17931,1,0.99922,0.11816,0,,0.29121,0.418,20.03714,0.98045,1,0.53157,0.41447,21.66541,0.98767,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,142.50264,19.94899,0
33,0,Original_PO_Instructions,181,2.9281,4.33E+12,0.39216,0.18587,2.53992,0.38818,7,1,0.32944,0.54687,0,0.99922,0.11816,0,,0.28876,0.41891,19.87501,1.0347,0,0.53002,0.41768,17.09126,1.0347,0,183,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,248.34618,195.48232,0
33,0,Original_PO_Instructions,212,3.4292,4.33E+12,0.59632,0.13861,3.13806,0.29114,8,1,0.70149,0.15021,1,0.99922,0.11816,0,,0.29902,0.41642,22.22331,1.02532,1,0.53999,0.4142,24.37874,1.00998,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,265.76801,10.49164,0
33,0,Original_PO_Instructions,234,3.78528,4.33E+12,0.78833,0.14947,3.49402,0.29126,9,1,0.85442,0.17002,1,0.99922,0.11816,0,,0.30238,0.41537,20.68996,1.0021,1,0.54278,0.41337,22.71738,1.0021,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,246.02435,357.40927,0
33,0,Original_PO_Instructions,253,4.09216,4.33E+12,0.88006,0.10955,3.80151,0.29065,10,1,0.92408,0.17149,1,0.99922,0.11816,0,,0.30458,0.41566,19.49566,0.97335,1,0.54501,0.4135,21.27259,0.97335,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,124.32679,19.19568,0
