id,MEDIA_ID,MEDIA_NAME,CNT,TIME,TIMETICK(f=3328124),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME
32,0,Original_PO_Instructions,10,0.16034,4.05E+12,0.5589,0.15077,0,0.16034,1,1,0.52375,0.30516,1,0.57891,0.10254,0,,0.38718,0.67708,22.3042,0.99568,1,0.61118,0.65146,18.95257,1.00263,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
32,0,Original_PO_Instructions,29,0.46771,4.05E+12,0.46638,0.30833,0.2251,0.24261,2,1,0.15134,0.21273,1,0.57891,0.10254,0,,0.38607,0.67424,20.39229,0.97899,1,0.61005,0.64953,17.77287,0.97899,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,200.13913,233.72112,0
32,0,Original_PO_Instructions,52,0.84076,4.05E+12,0.13347,0.21804,0.53271,0.30804,3,1,0.07649,0.19723,1,0.70156,0.03027,0,,0.38519,0.6736,18.63753,0.97889,1,0.60951,0.64803,16.24937,0.97889,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,436.03973,167.75819,0
32,0,Original_PO_Instructions,69,1.11493,4.05E+12,0.1563,0.20554,0.8562,0.25873,4,1,0.19478,0.16822,1,0.99922,0,0,,0.38634,0.67298,19.43666,0.97215,1,0.61038,0.64718,16.7756,0.97215,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,31.9028,23.65439,0
32,0,Original_PO_Instructions,91,1.47089,4.05E+12,0.32286,0.1941,1.17944,0.29144,5,1,0.46692,0.19642,1,0.99922,0,0,,0.3909,0.67656,21.6451,1.00882,1,0.61408,0.64908,16.86944,1.00882,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,213.5184,3.14508,0
32,0,Original_PO_Instructions,112,1.8103,4.05E+12,0.43061,0.21586,1.53522,0.27509,6,1,0.28574,0.20679,1,0.99922,0,0,,0.38236,0.67768,21.61737,0.98114,1,0.60562,0.64933,17.50451,0.98114,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,139.70834,350.82263,0
32,0,Original_PO_Instructions,146,2.36029,4.05E+12,0.28816,0.2068,1.82629,0.534,7,1,0.36084,0.23391,1,0.99922,0,0,,0.38229,0.67723,21.56573,0.93753,1,0.60556,0.64879,17.49286,0.93753,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,182.57187,177.08725,0
32,0,Original_PO_Instructions,161,2.60284,4.05E+12,0.42524,0.17299,2.37628,0.22656,8,1,0.462,0.22303,1,0.99922,0,0,,0.38265,0.67809,21.75615,0.98744,1,0.60593,0.64924,17.17719,0.98049,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,178.84546,11.16196,0
32,0,Original_PO_Instructions,180,2.9104,4.05E+12,0.47266,0.18008,2.61908,0.29132,9,1,0.60626,0.16973,1,0.99922,0,0,,0.38572,0.67669,21.70836,1.0083,1,0.60786,0.64805,15.58653,1.00048,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,61.13029,353.17914,0
32,0,Original_PO_Instructions,200,3.23376,4.05E+12,0.61078,0.1773,2.97473,0.25903,10,1,0.5815,0.17237,1,0.99922,0,0,,0.39219,0.67696,20.58137,1.01782,1,0.61563,0.64868,16.46953,1.01001,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,176.8165,0.92249,0
32,0,Original_PO_Instructions,222,3.58942,4.05E+12,0.61982,0.19848,3.24976,0.33966,11,1,0.72011,0.22933,1,0.99922,0,0,,0.39966,0.67583,19.89825,0.97259,1,0.62269,0.64886,16.24661,0.97259,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,24.58203,298.08099,0
32,0,Original_PO_Instructions,240,3.8808,4.05E+12,0.72794,0.18163,3.60596,0.27484,12,1,0.78383,0.1507,1,0.99922,0,0,,0.39883,0.67573,20.12889,1.03162,1,0.62189,0.6475,15.9917,1.03162,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,139.46507,7.10675,0
