id,MEDIA_ID,MEDIA_NAME,CNT,TIME,TIMETICK(f=3328125),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME
123,0,Original_PO_Instructions,1,0.01636,9.23E+12,0.48952,0.09897,0,0.01635,1,1,0.29518,0.22271,1,0.56953,0.08008,0,,0.43252,0.55158,23.29543,0.99031,1,0.68104,0.5576,23.32009,0.99031,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
123,0,Original_PO_Instructions,23,0.37207,9.23E+12,0.27247,0.17061,0.08081,0.29126,2,1,0.09094,0.1291,1,0.56953,0.08008,0,,0.42272,0.55618,22.25056,0.99634,1,0.67132,0.561,23.22909,0.98939,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,287.3461,194.79134,0
123,0,Original_PO_Instructions,44,0.71191,9.23E+12,0.15627,0.17622,0.43726,0.27466,3,1,0.22905,0.17525,1,0.56953,0.08008,0,,0.42943,0.5578,21.84557,0.96153,1,0.67865,0.56547,21.93384,0.96153,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,148.84688,182.21184,0
123,0,Original_PO_Instructions,64,1.03564,9.23E+12,0.24826,0.15678,0.72803,0.30762,4,1,0.42179,0.13727,1,0.56953,0.08008,0,,0.43028,0.55737,22.11309,1.00328,1,0.67916,0.56539,22.67584,0.99634,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,119.41805,9.59579,0
123,0,Original_PO_Instructions,84,1.35889,9.23E+12,0.49177,0.14777,1.10034,0.25854,5,1,0.63756,0.14764,1,0.56953,0.08008,0,,0.43695,0.55495,22.36967,0.9824,1,0.68555,0.5635,23.01377,0.97546,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,311.82932,1.69548,0
123,0,Original_PO_Instructions,114,1.84448,9.23E+12,0.64835,0.14082,1.42383,0.42065,6,1,0.74837,0.2164,1,0.56953,0.08008,0,,0.43898,0.55421,22.43645,0.95454,1,0.68782,0.56274,23.26178,0.95454,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,200.54874,2.03366,0
123,0,Original_PO_Instructions,130,2.10278,9.23E+12,0.67875,0.17017,1.86011,0.24268,7,1,0.53852,0.12717,1,0.56953,0.08008,0,,0.43597,0.55213,23.15661,1.00328,1,0.68485,0.5605,23.32145,1.00328,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,49.16716,322.31863,0
123,0,Original_PO_Instructions,154,2.49121,9.23E+12,0.56716,0.16473,2.16797,0.32324,8,1,0.64491,0.1791,1,0.56953,0.08008,0,,0.43735,0.55239,23.54737,0.98231,1,0.68632,0.56051,23.35425,0.97537,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,142.94373,177.76662,0
123,0,Original_PO_Instructions,168,2.71753,9.23E+12,0.47253,0.18162,2.50757,0.20996,9,1,0.23878,0.17476,1,0.56953,0.08008,0,,0.43005,0.55224,23.28735,0.96842,1,0.6784,0.56031,23.53485,0.97537,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,122.35502,188.12621,0
123,0,Original_PO_Instructions,193,3.12183,9.23E+12,0.26032,0.16157,2.78174,0.34009,10,1,0.29627,0.17594,1,0.56953,0.08008,0,,0.41928,0.54565,22.92195,1.0139,1,0.66594,0.55021,22.81266,1.0139,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,272.40359,175.67749,0
