id,MEDIA_ID,MEDIA_NAME,CNT,TIME,TIMETICK(f=3328127),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME
128,0,Original_PO_Instructions,26,0.42065,2.33E+12,0.38664,0.29588,0,0.42065,1,1,0.34803,0.21156,1,0.5375,0.10156,0,,0.41438,0.53818,20.08692,0.95672,1,0.64419,0.53601,22.94236,0.9496,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
128,0,Original_PO_Instructions,40,0.64697,2.33E+12,0.21818,0.27331,0.43677,0.21021,2,1,0.06797,0.25301,1,0.5375,0.10156,0,,0.40915,0.5397,17.60081,1.00388,1,0.63837,0.53637,19.68397,1.01195,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,216.86389,173.88225,0
128,0,Original_PO_Instructions,54,0.87329,2.33E+12,0.27216,0.24274,0.66333,0.20996,3,1,0.40122,0.21908,1,0.5375,0.10156,0,,0.41417,0.53939,18.0155,0.94968,1,0.64338,0.53626,19.67601,0.94968,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,75.85486,24.37321,0
128,0,Original_PO_Instructions,60,0.97046,2.33E+12,0.44289,0.20255,0.88965,0.08081,4,1,0.68406,0.19767,1,0.5375,0.10156,0,,0.4177,0.53883,18.49852,0.96377,1,0.64674,0.53618,19.81734,0.96377,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,222.37573,10.66508,0
128,0,Original_PO_Instructions,79,1.27783,2.33E+12,0.62411,0.20907,1.0354,0.24243,5,1,0.56407,0.20854,1,0.5375,0.10156,0,,0.41806,0.53855,20.16425,0.92823,1,0.64749,0.53615,21.37231,0.92823,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,232.05766,358.35132,0
128,0,Original_PO_Instructions,93,1.50439,2.33E+12,0.7113,0.16083,1.29395,0.21045,6,1,0.80656,0.2194,1,0.5375,0.10156,0,,0.4217,0.53875,20.66581,0.96377,1,0.65084,0.53653,22.06143,0.96377,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,122.04677,23.87511,0
128,0,Original_PO_Instructions,109,1.76318,2.33E+12,0.73847,0.2041,1.52026,0.24292,7,1,0.65934,0.1897,1,0.5375,0.10156,0,,0.41936,0.53873,21.26163,0.96377,1,0.64847,0.53655,23.39787,0.96377,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,56.32695,308.1283,0
128,0,Original_PO_Instructions,125,2.02197,2.33E+12,0.61766,0.20857,1.7793,0.24268,8,1,0.48369,0.27385,1,0.5375,0.10156,0,,0.41519,0.53874,21.36477,0.92384,1,0.64426,0.53622,24.35183,0.91672,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,154.70457,181.69547,0
128,0,Original_PO_Instructions,143,2.31299,2.33E+12,0.46327,0.20051,2.03809,0.2749,9,1,0.36474,0.27645,1,0.5375,0.10156,0,,0.41278,0.53926,22.87114,0.93151,1,0.64172,0.53647,25.32984,0.91422,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,197.79147,177.60846,0
128,0,Original_PO_Instructions,159,2.57178,2.33E+12,0.35053,0.25687,2.3291,0.24268,10,1,0.32043,0.55796,0,0.5375,0.10156,0,,0.41292,0.53886,22.25828,0.99606,0,0.64251,0.53762,20.96964,0.99606,0,1023,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,155.4198,201.7979,0
