id,MEDIA_ID,MEDIA_NAME,CNT,TIME,TIMETICK(f=3328126),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME
25,0,Original_PO_Instructions,8,0.12909,1.46E+12,0.57514,0.00426,0,0.12909,1,1,0.58965,-0.02253,1,0.56406,0.0752,0,,0.3838,0.42321,21.57512,0.95261,1,0.65,0.42166,21.93628,0.95261,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
25,0,Original_PO_Instructions,21,0.33954,1.46E+12,0.46649,0.22608,0.14532,0.19421,2,1,0.34085,0.4338,1,0.56406,0.0752,0,,0.3676,0.44034,22.07261,1.01193,1,0.63419,0.43235,22.29806,1.018,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,266.33679,238.52234,0
25,0,Original_PO_Instructions,37,0.59845,1.46E+12,0.25392,0.33946,0.40411,0.19434,3,1,0.13275,0.17397,1,0.59531,0.07227,0,,0.34685,0.43367,22.23919,0.9058,1,0.61353,0.41779,22.9346,0.90032,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,295.82465,203.10803,0
25,0,Original_PO_Instructions,63,1.01886,1.46E+12,0.12685,0.14489,0.6629,0.35596,4,1,0.21888,0.15365,1,0.59531,0.07227,0,,0.34128,0.43716,23.63546,0.9058,1,0.60718,0.41803,26.92381,0.9058,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,257.19901,129.22653,0
25,0,Original_PO_Instructions,78,1.26129,1.46E+12,0.27303,0.13522,1.03528,0.22601,5,1,0.37098,0.08528,1,0.59531,0.07227,0,,0.34552,0.4339,27.37693,0.95868,1,0.61135,0.41452,27.83804,0.96474,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,187.37225,3.02932,0
25,0,Original_PO_Instructions,93,1.50391,1.46E+12,0.42703,0.11074,1.27753,0.22638,6,1,0.50464,0.10146,1,0.59531,0.07227,0,,0.34819,0.43158,27.40972,0.94654,1,0.61429,0.41211,28.04653,0.94654,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,198.70749,7.24734,0
25,0,Original_PO_Instructions,109,1.76276,1.46E+12,0.42362,0.13499,1.52045,0.24231,7,1,0.24735,0.14895,1,0.59531,0.07227,0,,0.34652,0.43061,27.91136,0.94654,1,0.61177,0.41184,27.89348,0.94654,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,25.2127,260.03076,0
25,0,Original_PO_Instructions,129,2.08649,1.46E+12,0.19212,0.17485,1.82751,0.25897,8,1,0.14591,0.18621,1,0.59531,0.07227,0,,0.34649,0.43056,27.61173,0.92227,1,0.61128,0.41323,28.95707,0.92834,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,299.11792,187.84286,0
25,0,Original_PO_Instructions,144,2.3291,1.46E+12,0.24319,0.15949,2.10223,0.22687,9,1,0.29593,0.14825,1,0.59531,0.07227,0,,0.35203,0.429,28.55059,0.94047,1,0.61652,0.4111,28.03507,0.94047,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,67.23522,13.52882,0
25,0,Original_PO_Instructions,160,2.58777,1.46E+12,0.38112,0.13974,2.34503,0.24274,10,1,0.46708,0.1423,1,0.59531,0.07227,0,,0.35797,0.42838,27.32042,0.9607,1,0.62278,0.41184,27.84813,0.94789,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,177.70496,6.5348,0
