id,MEDIA_ID,MEDIA_NAME,CNT,TIME,TIMETICK(f=3328128),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME
141,0,Original_PO_Instructions,13,0.2146,2.03E+12,0.53092,0.05882,0,0.2146,1,1,0.4892,0.36632,1,0.56406,0.11035,0,,0.32065,0.62357,16.8221,1.01146,1,0.80764,0.69399,18.34933,1.01146,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
141,0,Original_PO_Instructions,47,0.77563,2.03E+12,0.50149,0.58179,0.28101,0.49463,2,1,0.58384,0.56663,1,0.56406,0.11035,0,,0.30631,0.65505,15.28658,1.03594,1,0.79398,0.71904,15.98874,1.03594,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,536.84454,265.97626,0
141,0,Original_PO_Instructions,67,1.10498,2.03E+12,0.59471,0.55581,0.79175,0.31323,3,1,0.62991,0.58361,1,0.56406,0.11035,0,,0.29557,0.63937,15.80053,1.03594,1,0.78759,0.69522,17.10442,1.03594,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,122.25128,12.56889,0
141,0,Original_PO_Instructions,84,1.38501,2.03E+12,0.66234,0.59695,1.12134,0.26367,4,1,0.70611,0.64551,1,0.56406,0.11035,0,,0.28499,0.65253,15.35498,1.02819,1,0.77327,0.69483,15.7375,1.03675,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,96.27283,334.05023,0
141,0,Original_PO_Instructions,98,1.61694,2.03E+12,0.5883,0.70729,1.40186,0.21509,5,1,0.50841,0.77574,1,0.56406,0.11035,0,,0.28401,0.63064,14.93431,1.04451,1,0.77524,0.67813,17.1331,1.03594,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,147.47169,230.01105,0
141,0,Original_PO_Instructions,127,2.09424,2.03E+12,0.56075,0.68595,1.63281,0.46143,6,1,0.59966,0.6352,1,0.6,0.19043,0,,0.29444,0.64446,15.05071,1.09037,1,0.7824,0.69238,17.12473,1.08181,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,41.48573,148.21457,0
141,0,Original_PO_Instructions,140,2.30859,2.03E+12,0.40361,0.72759,2.11084,0.19775,7,1,0.36319,0.74805,1,0.6,0.19043,0,,0.27521,0.63625,15.27197,1.029,1,0.70727,0.74428,8.85789,1.029,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,205.6091,191.9689,0
141,0,Original_PO_Instructions,155,2.55591,2.03E+12,0.31709,0.89184,2.32495,0.23096,8,1,-0.34879,0.95397,1,0.6,0.19043,0,,0.28399,0.62181,14.82077,1.04527,1,0.67958,0.72243,6.26079,1.06362,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,201.37805,236.63719,0
141,0,Original_PO_Instructions,171,2.81934,2.03E+12,0.70061,0.79179,2.62183,0.19751,9,1,0.69814,0.69561,1,0.58438,0.19727,0,,0.29666,0.62961,15.21986,1.03594,1,0.78531,0.68113,16.10701,1.03594,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,501.4823,11.78833,0
141,0,Original_PO_Instructions,186,3.06763,2.03E+12,0.68565,0.64842,2.83618,0.23145,10,1,0.53356,0.0835,1,0.58359,0.19727,0,,0.28434,0.61301,16.1324,1.06316,1,0.7715,0.66242,18.11824,1.07172,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,148.05444,97.43124,0
