id,MEDIA_ID,MEDIA_NAME,CNT,TIME,TIMETICK(f=3328124),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME
17,0,Original_PO_Instructions,14,0.22632,1.72E+12,0.57129,0.0968,0,0.22631,1,1,0.5637,0.09785,1,0.57031,0.08887,0,,0.2453,0.52434,23.79239,1.03021,1,0.50366,0.49708,23.24715,1.03812,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
17,0,Original_PO_Instructions,31,0.5011,1.72E+12,0.19256,0.33597,0.29077,0.21033,2,1,0.08966,0.22735,1,0.57031,0.08887,0,,0.21877,0.5368,24.2218,1.00646,1,0.47717,0.50633,24.08775,1.00646,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,543.12726,206.80312,0
17,0,Original_PO_Instructions,53,0.85767,1.72E+12,0.11391,0.20551,0.51721,0.34045,3,1,0.22908,0.19447,1,0.57031,0.08887,0,,0.22415,0.53495,23.38027,1.0299,1,0.48291,0.50761,22.85352,1.0299,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,167.27649,127.00107,0
17,0,Original_PO_Instructions,73,1.18042,1.72E+12,0.25125,0.17651,0.87317,0.30725,4,1,0.29417,0.18876,1,0.57031,0.08887,0,,0.22541,0.53403,23.16947,1.05354,1,0.48431,0.50754,23.12546,1.06146,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,178.28575,9.58811,0
17,0,Original_PO_Instructions,87,1.40759,1.72E+12,0.41349,0.14524,1.19678,0.21082,5,1,0.45354,0.12635,1,0.57031,0.08887,0,,0.22375,0.5326,23.39242,1.08708,1,0.48267,0.50587,22.7357,1.08708,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,210.12135,8.76548,0
17,0,Original_PO_Instructions,102,1.64954,1.72E+12,0.54589,0.17154,1.4231,0.22644,6,1,0.62949,0.17332,1,0.57031,0.08887,0,,0.22979,0.52996,22.84383,1.01438,1,0.48909,0.50587,22.25648,1.02229,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,171.59843,350.97049,0
17,0,Original_PO_Instructions,121,1.95715,1.72E+12,0.74254,0.18413,1.71436,0.2428,7,1,0.87293,0.21729,1,0.57031,0.08887,0,,0.24672,0.52222,23.20868,0.99344,1,0.50657,0.50392,22.00937,0.99344,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,252.04198,357.06799,0
17,0,Original_PO_Instructions,139,2.24817,1.72E+12,0.79528,0.20243,1.97302,0.27515,8,1,0.78599,0.19839,1,0.57031,0.08887,0,,0.24039,0.52225,24.01566,1.02471,1,0.50002,0.50356,22.868,1.03966,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,70.05983,344.48599,0
17,0,Original_PO_Instructions,158,2.5553,1.72E+12,0.71479,0.16472,2.26416,0.29114,9,1,0.58217,0.15594,1,0.57031,0.08887,0,,0.23442,0.51922,24.23294,1.06156,1,0.49408,0.50168,23.11647,1.06156,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,110.02604,159.45378,0
17,0,Original_PO_Instructions,177,2.86279,1.72E+12,0.65207,0.18137,2.57141,0.29138,10,1,0.77879,0.19749,1,0.57031,0.08887,0,,0.23939,0.51597,24.02242,1.03771,1,0.49916,0.50053,22.39088,1.03771,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,82.07202,191.98991,0
17,0,Original_PO_Instructions,209,3.38037,1.72E+12,0.76265,0.18671,2.87866,0.50171,11,1,0.82323,0.21215,1,0.57031,0.08887,0,,0.23291,0.51104,24.45988,1.01438,1,0.49325,0.49426,23.61321,1.00646,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,141.64799,357.78763,0
17,0,Original_PO_Instructions,227,3.67114,1.72E+12,0.84153,0.20108,3.39648,0.27466,12,1,0.8952,0.22746,1,0.57031,0.08887,0,,0.2255,0.51343,24.2909,1.00646,1,0.48625,0.49511,23.83866,1.00646,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,102.03307,351.70807,0
17,0,Original_PO_Instructions,243,3.93005,1.72E+12,0.87491,0.21408,3.68762,0.24243,13,1,0.33882,0.1559,1,0.57031,0.08887,0,,0.21524,0.51875,23.63792,1.0302,1,0.47796,0.50244,22.87758,1.02229,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44.75207,342.69482,0
17,0,Original_PO_Instructions,275,4.44788,1.72E+12,0.08761,0.25781,3.99475,0.45313,14,1,0.06413,0.24179,1,0.57031,0.08887,0,,0.2094,0.51397,24.17453,1.03812,1,0.47021,0.49859,24.27152,1.02317,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1008.73834,182.54428,0
17,0,Original_PO_Instructions,289,4.67444,1.72E+12,0.20179,0.25222,4.46411,0.21033,15,1,0.23238,0.25641,1,0.57031,0.08887,0,,0.21332,0.51408,24.60963,1.02229,1,0.47345,0.49996,24.25328,1.01437,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,146.26245,2.24291,0
17,0,Original_PO_Instructions,307,4.96545,1.72E+12,0.23657,0.28984,4.69019,0.27527,16,1,0.22037,0.76164,0,0.57031,0.08887,0,,0.21305,0.52348,11.04275,1.06937,0,0.47213,0.50404,23.98049,1.06937,0,179,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,58.8719,319.12955,0
17,0,Original_PO_Instructions,343,5.54773,1.72E+12,0.48887,0.21231,5.22424,0.32349,17,1,0.53437,0.20812,1,0.57031,0.08887,0,,0.21063,0.51706,23.83264,1.05354,1,0.4709,0.50098,23.34991,1.04562,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,332.55936,13.81139,0
17,0,Original_PO_Instructions,369,5.96838,1.72E+12,0.60929,0.18893,5.56421,0.40417,18,1,0.57483,0.19116,1,0.57031,0.08887,0,,0.20924,0.51874,23.69487,1.01611,1,0.46968,0.50198,22.95887,1.02402,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,155.98586,8.8288,0
17,0,Original_PO_Instructions,374,6.04907,1.72E+12,0.51229,0.167,5.9845,0.06458,19,1,0.41283,0.18906,1,0.57031,0.08887,0,,0.20622,0.51941,23.20737,1.03812,1,0.46632,0.50232,22.51903,1.03812,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,126.17448,169.74797,0
17,0,Original_PO_Instructions,393,6.35645,1.72E+12,0.11913,0.19794,6.11353,0.24292,20,1,0.2169,0.1849,1,0.57031,0.08887,0,,0.19933,0.52401,24.0537,1.03812,1,0.46002,0.50539,24.01556,1.03812,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,504.24115,183.60239,0
17,0,Original_PO_Instructions,416,6.72839,1.72E+12,0.22821,0.19522,6.37244,0.35596,21,1,0.28066,0.20817,1,0.57031,0.08887,0,,0.19898,0.5277,24.33995,0.99327,1,0.46043,0.5087,23.72184,0.99327,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,139.65018,1.14283,0
17,0,Original_PO_Instructions,436,7.052,1.72E+12,0.62874,0.21179,6.79309,0.25891,22,1,0.57402,0.22885,1,0.57031,0.08887,0,,0.2078,0.52715,24.77744,1.00646,1,0.46879,0.51012,24.03894,1.00646,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,512.95917,358.10443,0
17,0,Original_PO_Instructions,459,7.42395,1.72E+12,0.61447,0.18675,7.06787,0.35608,23,1,0.60902,0.55167,0,0.57031,0.08887,0,,0.20686,0.53147,15.11535,1.06936,0,0.46876,0.51469,15.41759,1.06936,0,180,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,31.48161,125.46459,0
17,0,Original_PO_Instructions,500,8.08716,1.72E+12,0.79983,0.18107,7.77966,0.3075,24,1,0.8421,0.18559,1,0.57031,0.08887,0,,0.21072,0.52864,24.47813,1.03067,1,0.47233,0.51222,23.77178,1.03771,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,237.33208,1.40429,0
