id,MEDIA_ID,MEDIA_NAME,CNT,TIME,TIMETICK(f=3328120),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME
145,0,Original_PO_Instructions,15,0.24753,25961903807,0.5301,0.08125,0,0.24753,1,1,0.51368,0.14705,1,0.57656,0.11328,0,,0.48326,0.84602,26.97626,1.08645,1,0.88489,0.89649,27.97561,1.08645,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
145,0,Original_PO_Instructions,44,0.7265,25963497883,0.12593,0.21516,0.41226,0.31424,2,1,0.06892,0.18408,1,0.35859,0.37305,0,,0.44239,0.85035,19.16639,1.13884,1,0.84407,0.88756,20.14139,1.13884,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,535.2019,194.84528,0
145,0,Original_PO_Instructions,61,1.00607,25964428264,0.14796,0.20084,0.7424,0.26367,3,1,0.22758,0.15653,1,0.35859,0.37305,0,,0.441,0.84976,20.34149,1.12398,1,0.84222,0.88417,20.80976,1.12398,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,31.78323,27.47524,0
145,0,Original_PO_Instructions,90,1.48404,25966018983,0.19259,0.16682,1.0224,0.46164,4,1,0.11875,0.19311,1,0.35859,0.37305,0,,0.41529,0.85604,22.93811,1.11654,1,0.81451,0.88457,22.33253,1.11654,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,66.91042,31.37542,0
145,0,Original_PO_Instructions,124,2.04483,25967885451,0.29722,0.17585,1.74811,0.29672,5,1,0.31692,0.18188,1,0.34375,0.37305,0,,0.41136,0.86191,24.53076,1.12397,1,0.80915,0.8959,25.91985,1.12397,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,134.24522,356.05038,0
145,0,Original_PO_Instructions,147,2.42374,25969146479,0.36345,0.17527,2.06155,0.36218,6,1,0.47004,0.1828,1,0.41484,0.15625,0,,0.40938,0.88827,26.98272,1.14714,1,0.80484,0.92307,27.55868,1.14714,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,84.77649,0.4014,0
145,0,Original_PO_Instructions,157,2.58914,25969696898,0.43038,0.24813,2.4407,0.14844,7,1,0.41782,0.75613,0,0.41484,0.15625,0,,0.41014,0.87789,12.64077,1.13884,0,0.80561,0.91818,17.80778,1.13884,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,113.60394,318.94803,0
145,0,Original_PO_Instructions,197,3.2482,25971890337,0.57899,0.16484,2.80328,0.44492,8,1,0.54402,0.18085,1,0.47031,0.03613,0,,0.40347,0.90461,27.84864,1.17206,1,0.79772,0.94122,28.29996,1.17206,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,208.46623,24.14994,0
145,0,Original_PO_Instructions,224,3.69354,25973372533,0.55685,0.18221,3.26483,0.42871,9,1,0.70305,0.16669,1,0.48672,0.01172,0,,0.42433,0.90426,28.03683,1.15649,1,0.8176,0.94749,27.54367,1.15649,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,33.45866,212.11415,0
145,0,Original_PO_Instructions,252,4.15558,25974910218,0.74072,0.17657,3.75955,0.39603,10,1,0.80531,0.18863,1,0.53203,0.10254,0,,0.43513,0.90877,28.09807,1.13959,1,0.82794,0.95524,28.01156,1.14714,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,235.42442,1.4057,0
145,0,Original_PO_Instructions,276,4.55121,25976226951,0.82149,0.19736,4.17154,0.37967,11,1,0.87133,0.23102,1,0.80625,0.22754,0,,0.44136,0.91037,28.26874,1.12448,1,0.83399,0.95919,28.34036,1.12448,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,105.55476,348.36441,0
145,0,Original_PO_Instructions,290,4.78229,25976995959,0.74572,0.22984,4.56812,0.21417,12,1,0.1138,0.30832,1,0.82656,0.23145,0,,0.4127,0.91287,26.99829,1.14714,1,0.80431,0.95981,30.32461,1.14714,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,102.53001,198.92851,0
145,0,Original_PO_Instructions,309,5.09488,25978036340,0.06331,0.24276,4.84827,0.24661,13,1,0.02852,0.29003,1,0.82656,0.23145,0,,0.40785,0.90914,26.16636,1.13985,1,0.80123,0.95477,29.29558,1.13985,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,873.58502,180.86775,0
145,0,Original_PO_Instructions,318,5.24359,25978531254,0.02184,0.36004,5.11209,0.1315,14,1,0.02169,0.51204,0,0.86094,0.23242,0,,0.41019,0.91293,20.72084,1.13884,0,0.79897,0.96158,18.83105,1.13884,0,144,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,131.3027,246.15469,0
145,0,Original_PO_Instructions,345,5.68854,25980012115,0.14924,0.2586,5.4577,0.23083,15,1,0.13257,0.26481,1,0.92266,0.23633,0,,0.41476,0.90523,25.50908,1.14728,1,0.80767,0.95133,27.57711,1.13884,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,193.34531,32.49656,0
