id,MEDIA_ID,MEDIA_NAME,CNT,TIME,TIMETICK(f=3328125),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME
150,0,Original_PO_Instructions,34,0.56097,8.49E+11,0.37798,0.28168,0.29742,0.26355,2,1,0.53678,0.26897,1,0.58984,0.25879,0,,0.27496,0.33591,23.58051,1.04735,1,0.70544,0.33575,21.94288,1.05438,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
150,0,Original_PO_Instructions,56,0.92352,8.49E+11,0.57794,0.26646,0.62762,0.2959,3,1,0.67915,0.27432,1,0.56563,0.13379,0,,0.28508,0.33677,21.97767,1.02062,1,0.716,0.33512,17.93082,1.02695,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,256.42288,3.48456,0
150,0,Original_PO_Instructions,73,1.20404,8.49E+11,0.64614,0.22913,0.94025,0.26379,4,1,0.58002,0.15046,1,0.56563,0.13379,0,,0.279,0.33501,20.95605,1.07632,1,0.7096,0.33111,17.11496,1.08418,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,95.29856,23.64806,0
150,0,Original_PO_Instructions,93,1.53351,8.49E+11,0.57518,0.16863,1.2204,0.31311,5,1,0.56558,0.19481,0,0.56563,0.13379,0,,0.27732,0.33674,11.90697,1.06845,0,0.70955,0.33415,11.47082,1.06845,0,330,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,109.94508,145.70309,0
150,0,Original_PO_Instructions,125,2.0614,8.49E+11,0.34561,0.35692,1.84723,0.21417,6,1,0.32969,0.5397,0,0.56563,0.13379,0,,0.26226,0.33868,20.81861,1.04035,0,0.6929,0.33631,17.36423,1.04035,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,351.45822,213.27081,0
150,0,Original_PO_Instructions,191,3.14954,8.49E+11,0.4388,0.49946,2.62219,0.52734,7,1,0.39959,0.66693,1,0.56563,0.13379,0,,0.2679,0.34823,14.66988,1.04738,1,0.69871,0.34911,15.86949,1.04738,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,188.50221,309.25662,0
150,0,Original_PO_Instructions,213,3.51221,8.49E+11,0.46982,0.84826,3.21594,0.29626,8,1,0.56992,0.7724,1,0.56563,0.13379,0,,0.27551,0.34801,15.24287,1.09986,1,0.70499,0.34918,13.06644,1.10773,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,359.37137,276.34335,0
150,0,Original_PO_Instructions,226,3.72681,8.49E+11,0.62026,0.58595,3.578,0.1488,9,1,0.67546,0.38171,0,0.56563,0.13379,0,,0.27284,0.34621,14.14148,1.13132,0,0.70392,0.34741,15.40225,1.13132,0,331,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,330.49881,54.36326,0
150,0,Original_PO_Instructions,268,4.41913,8.49E+11,0.51568,0.28965,4.03986,0.37927,10,1,0.61019,0.44069,1,0.56563,0.13379,0,,0.27097,0.34121,22.08672,1.06845,1,0.70161,0.34229,21.5054,1.06845,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,331.62857,113.80665,0
150,0,Original_PO_Instructions,307,5.06195,8.49E+11,0.60506,0.45607,4.48535,0.5766,11,1,0.45085,0.37983,1,0.56563,0.13379,0,,0.25422,0.34366,21.54748,1.09204,1,0.68718,0.34255,20.90815,1.08418,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,205.2554,303.87518,0
150,0,Original_PO_Instructions,335,5.52386,8.49E+11,0.40189,0.42333,5.1286,0.39526,12,1,0.38183,0.57953,1,0.56563,0.13379,0,,0.24645,0.3446,17.78738,1.06845,1,0.6785,0.33909,19.00179,1.06845,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,262.20972,172.65414,0
150,0,Original_PO_Instructions,355,5.85394,8.49E+11,0.37991,0.68354,5.58954,0.2644,13,1,0.40953,0.81154,1,0.56563,0.13379,0,,0.26294,0.34241,15.54141,1.06845,1,0.69503,0.34877,14.05273,1.06845,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,267.93622,263.9726,0
150,0,Original_PO_Instructions,380,6.26581,8.49E+11,0.60358,0.68821,5.91943,0.34637,14,1,0.60889,0.82106,0,0.56563,0.13379,0,,0.26393,0.34511,15.48943,1.06845,0,0.6963,0.34935,13.77122,1.06845,0,332,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,286.33755,359.04306,0
150,0,Original_PO_Instructions,416,6.85931,8.49E+11,0.66,0.32276,6.62817,0.23114,15,1,0.7361,0.39134,1,0.56563,0.13379,0,,0.27657,0.3379,24.22285,1.02708,1,0.70965,0.33968,23.6398,1.02708,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,381.12546,79.07726,0
150,0,Original_PO_Instructions,445,7.33734,8.49E+11,0.73729,0.37569,6.8761,0.46124,16,1,0.50122,0.40124,1,0.56563,0.13379,0,,0.266,0.33834,22.69024,1.06305,1,0.69845,0.33942,22.35739,1.07009,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,112.80537,331.28345,0
150,0,Original_PO_Instructions,461,7.6012,8.49E+11,0.49992,0.41677,7.40356,0.19763,17,1,0.46622,0.51514,0,0.56563,0.13379,0,,0.26248,0.33854,20.22001,1.04031,0,0.69559,0.33858,17.17197,1.04031,0,333,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,306.73181,187.88252,0
150,0,Original_PO_Instructions,497,8.19458,8.49E+11,0.38759,0.39134,7.86523,0.32935,18,1,0.13856,0.42571,1,0.60938,0.2373,0,,0.24977,0.3424,22.35133,1.06845,1,0.68292,0.33881,18.26982,1.06845,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,146.12146,169.73447,0
150,0,Original_PO_Instructions,520,8.57416,8.49E+11,0.11625,0.48634,8.26111,0.31305,19,1,0.3182,0.66234,0,0.63984,0.25391,0,,0.24453,0.35135,10.77168,1.01506,0,0.67811,0.35222,14.52074,1.01506,0,334,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,360.68161,195.64709,0
150,0,Original_PO_Instructions,543,8.95312,8.49E+11,-0.7068,0.60838,8.78839,0.16473,20,1,-0.95513,0.36445,0,0.64063,0.25391,0,,0.21975,0.34372,7.0903,1.01506,0,0.27709,0.38291,6.78225,1.01506,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1060.89014,186.76494,0
150,0,Original_PO_Instructions,586,9.66205,8.49E+11,0.51258,0.3804,9.26709,0.39496,21,1,0.3285,0.49318,1,0.64063,0.25391,0,,0.26531,0.3429,22.23776,1.03329,1,0.69807,0.34386,21.67246,1.04033,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1578.16858,8.50673,0
150,0,Original_PO_Instructions,606,9.99194,8.49E+11,0.31153,0.47183,9.72845,0.26349,22,1,0.29613,0.60711,0,0.64063,0.25391,0,,0.26391,0.34475,19.69753,1.04735,0,0.70005,0.35719,9.80434,1.04031,0,335,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,273.84564,199.9919,0
150,0,Original_PO_Instructions,658,10.84967,8.49E+11,0.34896,0.55451,10.30603,0.54364,23,1,0.50426,0.6417,1,0.64063,0.25391,0,,0.26967,0.3523,20.7995,1.0544,1,0.70257,0.35254,20.06038,1.0544,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,97.28029,299.50494,0
150,0,Original_PO_Instructions,679,11.19617,8.49E+11,0.661,0.79348,10.91541,0.28076,24,1,0.53782,1.05538,1,0.64063,0.25391,0,,0.27851,0.37475,22.581,1.09986,1,0.70761,0.37586,20.72338,1.09986,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,468.41217,328.50565,0
150,0,Original_PO_Instructions,703,11.59149,8.49E+11,0.51759,1.0922,11.26172,0.32977,25,1,0.52714,1.14639,1,0.64063,0.25391,0,,0.27881,0.38049,21.67429,1.09991,1,0.71002,0.38213,20.41232,1.09991,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,356.74127,239.03194,0
150,0,Original_PO_Instructions,720,11.87189,8.49E+11,0.51986,1.09315,11.60803,0.26385,26,1,0.52338,0.89481,1,0.64063,0.25391,0,,0.27784,0.36728,22.28916,1.09201,1,0.70907,0.36861,21.25797,1.09201,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.06415,341.48999,0
150,0,Original_PO_Instructions,737,12.15179,8.49E+11,0.45864,0.79269,11.93781,0.21399,27,1,0.41298,0.70923,1,0.64063,0.25391,0,,0.27393,0.35685,21.97555,1.08418,1,0.70602,0.3569,20.08476,1.07631,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,317.49338,104.28903,0
150,0,Original_PO_Instructions,753,12.41583,8.49E+11,0.43289,0.66619,12.16833,0.2475,28,1,0.48002,0.47461,1,0.64063,0.25391,0,,0.27911,0.34518,21.7847,1.06845,1,0.7095,0.34695,20.03674,1.06845,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,133.66348,104.27579,0
150,0,Original_PO_Instructions,772,12.72968,8.49E+11,0.5454,0.37983,12.48163,0.24805,29,1,0.65931,0.22488,1,0.64063,0.25391,0,,0.28912,0.33694,22.09834,1.10071,1,0.72061,0.3404,20.40163,1.08581,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,326.68808,63.84335,0
150,0,Original_PO_Instructions,783,12.91034,8.49E+11,0.65864,0.28604,12.79486,0.11548,30,1,0.67182,0.3317,0,0.64063,0.25391,0,,0.28851,0.33864,20.56242,1.07875,0,0.72156,0.34503,18.93575,1.07172,0,336,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,173.87794,33.52818,0
150,0,Original_PO_Instructions,839,13.83368,8.49E+11,0.40142,0.34804,13.22357,0.61011,31,1,0.25692,0.45743,1,0.64063,0.25391,0,,0.27097,0.34509,23.30511,1.06845,1,0.703,0.34685,22.65598,1.06845,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,335.30695,190.91444,0
150,0,Original_PO_Instructions,867,14.29553,8.49E+11,0.2182,0.5218,13.89996,0.39557,32,1,0.38912,0.50362,1,0.64063,0.25391,0,,0.2701,0.35,21.56971,1.04734,1,0.70327,0.35072,21.4899,1.04734,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,294.37994,217.18739,0
150,0,Original_PO_Instructions,912,15.03766,8.49E+11,0.51703,0.48673,14.36127,0.67639,33,1,0.60683,0.42,1,0.62266,0.32227,0,,0.27862,0.34625,22.9357,1.06845,1,0.71091,0.34714,21.57048,1.06845,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,384.18451,5.36355,0
150,0,Original_PO_Instructions,929,15.31818,8.49E+11,0.62116,0.39584,15.10333,0.21484,34,1,0.67262,0.21445,0,0.62266,0.32227,0,,0.27975,0.34339,19.82761,1.06845,0,0.7125,0.34491,18.94713,1.06845,0,337,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,162.56549,34.92587,0
