id,MEDIA_ID,MEDIA_NAME,CNT,TIME,TIMETICK(f=3328127),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME
169,0,Original_PO_Instructions,17,0.27527,1.14E+12,0.53637,0.16577,0,0.27527,2,1,0.39709,0.32797,1,0.53672,0.07617,0,,0.40702,0.83208,19.81154,1.26978,1,0.64694,0.78081,22.0246,1.26978,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
169,0,Original_PO_Instructions,40,0.64734,1.14E+12,0.41176,0.29555,0.33984,0.3075,3,1,0.524,0.24681,1,0.53672,0.07617,0,,0.41138,0.83309,19.88802,1.25761,1,0.65167,0.78275,21.30627,1.25761,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,207.60902,219.80078,0
169,0,Original_PO_Instructions,57,0.92224,1.14E+12,0.52431,0.26298,0.66345,0.25879,4,1,0.54374,0.51761,1,0.53672,0.07617,0,,0.41219,0.83385,16.02697,1.2173,1,0.65355,0.78266,18.17177,1.23973,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,147.87419,13.03468,0
169,0,Original_PO_Instructions,82,1.32678,1.14E+12,0.54602,0.66269,1.03552,0.29126,5,1,0.60461,0.77954,1,0.53672,0.07617,0,,0.41468,0.84107,20.69748,1.29411,1,0.65623,0.79103,21.52745,1.29411,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,410.24527,273.884,0
169,0,Original_PO_Instructions,101,1.63403,1.14E+12,0.57983,0.74716,1.34277,0.29126,6,1,0.31786,0.76154,1,0.53672,0.07617,0,,0.41024,0.83927,19.54448,1.30628,1,0.6512,0.79062,21.00387,1.29586,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,96.71953,296.57996,0
169,0,Original_PO_Instructions,124,2.00598,1.14E+12,0.21138,0.80407,1.69836,0.30762,7,1,0.10902,1.1005,1,0.53672,0.07617,0,,0.41074,0.83602,19.06376,1.25761,0,0.65304,0.79179,17.44011,1.25761,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,475.20279,187.04411,0
169,0,Original_PO_Instructions,140,2.26489,1.14E+12,-0.02306,1.52276,2.11902,0.14587,8,1,-0.04195,1.53806,0,0.53672,0.07617,0,,0.4101,0.80661,18.5274,1.35436,0,0.64356,0.7704,19.99968,1.35436,0,654,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,794.76764,247.81654,0
169,0,Original_PO_Instructions,165,2.66919,1.14E+12,0.43833,0.31596,2.47498,0.19421,9,1,0.49229,0.18392,1,0.53672,0.07617,0,,0.33919,0.53223,22.45892,1.28195,1,0.58518,0.51414,23.86681,1.28195,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1369.63293,64.45656,0
169,0,Original_PO_Instructions,181,2.92773,1.14E+12,0.4882,0.34266,2.73364,0.19409,10,1,0.55675,0.92818,1,0.53672,0.07617,0,,0.32285,0.47904,7.23355,1.18692,1,0.58209,0.46693,11.43112,1.16739,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,69.44243,336.81387,0
169,0,Original_PO_Instructions,203,3.28345,1.14E+12,0.45045,0.47927,3.08948,0.19397,11,1,0.45302,0.57035,1,0.53672,0.07617,0,,0.31148,0.4842,22.3294,1.03667,1,0.5839,0.47571,21.15958,1.04382,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,147.99883,250.94418,0
169,0,Original_PO_Instructions,226,3.65588,1.14E+12,0.474,0.36323,3.34827,0.30762,12,1,0.49161,0.24229,1,0.53672,0.07617,0,,0.30498,0.4749,25.45383,1.00781,1,0.58016,0.46279,26.81142,1.00066,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,122.58891,75.76524,0
