id,MEDIA_ID,MEDIA_NAME,CNT,TIME,TIMETICK(f=3328131),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME
147,0,Original_PO_Instructions,8,0.13196,3940311569,0.56129,0.12957,0,0.13196,1,1,0.51683,0.4061,1,0.56172,0.10254,0,,0.33317,0.53443,35.03681,0.95353,1,0.80909,0.52625,35.15633,0.94816,1,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
147,0,Original_PO_Instructions,25,0.41278,3941246125,0.37469,0.32195,0.1983,0.21448,2,1,0.24291,0.19007,1,0.56172,0.10254,0,,0.31865,0.52463,25.2846,0.99391,1,0.79498,0.51361,25.95637,0.99391,1,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,309.60657,219.51514,0
147,0,Original_PO_Instructions,52,0.8573,3942725575,0.2194,0.19339,0.47827,0.37903,3,1,0.31251,0.19706,1,0.56172,0.10254,0,,0.3186,0.52166,24.64911,0.9589,1,0.79368,0.51022,24.60356,0.9589,1,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,238.41248,146.48364,0
147,0,Original_PO_Instructions,66,1.08875,3943495880,0.42168,0.14811,0.87421,0.21454,4,1,0.49546,0.11942,1,0.56172,0.10254,0,,0.33048,0.5187,26.55824,0.98103,1,0.80497,0.51079,26.57532,0.98103,1,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,263.03729,10.15282,0
147,0,Original_PO_Instructions,70,1.15436,3943714074,0.52723,0.13118,1.10535,0.04901,5,1,0.57355,0.11803,1,0.56172,0.10254,0,,0.33594,0.51921,26.59773,0.98103,1,0.80992,0.51205,26.86395,0.98103,1,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,136.21175,7.31214,0
147,0,Original_PO_Instructions,86,1.41815,3944592023,0.64618,0.17285,1.2207,0.19745,6,1,0.43434,-0.04913,0,0.56172,0.10254,0,,0.33371,0.52323,27.75357,0.9589,0,0.80886,0.51311,18.61755,0.9589,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,158.1221,344.34436,0
147,0,Original_PO_Instructions,113,1.8634,3946074045,0.75383,0.21096,1.63287,0.23053,7,1,0.15159,0.2606,1,0.56172,0.10254,0,,0.30271,0.52691,30.86486,0.93907,1,0.77423,0.51526,31.66089,0.94937,1,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,143.21164,344.18713,0
147,0,Original_PO_Instructions,131,2.1601,3947061306,0.26249,0.22977,1.92975,0.23035,8,1,0.39906,0.22035,1,0.56172,0.10254,0,,0.31481,0.52427,32.53968,0.98214,1,0.78763,0.51344,31.66781,0.98214,1,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,629.21002,181.75421,0
147,0,Original_PO_Instructions,144,2.37457,3947775252,0.49086,0.20864,2.17664,0.19794,9,1,0.62032,0.22746,1,0.56172,0.10254,0,,0.33139,0.52221,32.89391,0.96475,1,0.80493,0.51287,31.42222,0.95938,1,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,293.11325,4.23333,0
147,0,Original_PO_Instructions,161,2.65515,3948708922,0.74485,0.24987,2.44037,0.21478,10,1,0.85489,0.25328,1,0.56172,0.10254,0,,0.34737,0.52076,31.49151,0.9589,1,0.82174,0.51436,31.2726,0.9589,1,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,327.8371,352.60077,0
147,0,Original_PO_Instructions,177,2.9187,3949586119,0.68492,0.245,2.72101,0.19769,11,1,0.10781,0.27929,1,0.56172,0.10254,0,,0.3105,0.52606,31.48137,0.95369,1,0.78321,0.51291,32.56406,0.95906,1,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,76.87225,176.28047,0
147,0,Original_PO_Instructions,195,3.21552,3950574010,0.22951,0.27679,2.98492,0.23059,12,1,0.41923,0.25787,1,0.56172,0.10254,0,,0.32391,0.52443,33.75755,0.9755,1,0.79775,0.51341,32.93931,0.9755,1,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,583.83301,183.19632,0
147,0,Original_PO_Instructions,212,3.49591,3951507227,0.5079,0.24732,3.28168,0.21423,13,1,0.59492,0.25959,1,0.56172,0.10254,0,,0.33585,0.52246,32.99816,0.9589,1,0.81037,0.51378,31.35222,0.9589,1,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,357.61475,4.84065,0
